id,province, city, name, score, comment_number, good_comment, month_sales, avg_price, customePrice, category, delivery_time, min_price,shipping_fee, lat, lng, hours, pushNum, receiveNum, position, platform, tagType, battleGroup, complainNum
119008,江西省,九江市,2203,4.5,702,431,月售1025,人均 ¥22,68.38820795240991,小吃夜宵,30分钟,起送 ¥8,配送 ¥2.5,29.704273,115.977243,09:40-21:00,78,72,商圈2,饿了吗,专送KA,战团4,702
276827,广东省,广州市,2204,4.8,5755,143,月售4489,人均 ¥22,102.66599718878031,特色菜系,30分钟,起送 ¥15,配送 ¥2,23.213081,113.230074,"00:00-05:00,09:00-23:59",110,60,商圈4,美团,众包平台,战团1,5755
9581078,湖北省,宜昌市,2205,5.0,10,5,月售12,nan,94.67726579981021,浪漫鲜花,3小时,起送 ¥0,免配送费,30.738071,111.752865,09:00-18:00,90,72,商圈4,饿了吗,众包平台,战团1,10
5963455,云南省,保山市,2206,4.5,287,50,月售333,人均 ¥19,111.00645394444481,小吃夜宵,30分钟,起送 ¥15,免配送费,25.114393,99.169151,08:00-20:30,90,68,商圈6,饿了吗,众包,战团1,287
8192591,山东省,青岛市,2207,0.0,11,10,月售0,nan,92.72931033268162,快餐,30分钟,起送 ¥20,配送 ¥1,36.063886,120.384841,11:00-13:00,92,75,商圈3,美团,骑手特快,战团4,11
7388782,广东省,中山市,2208,4.8,933,892,月售2450,人均 ¥20,105.41406273134004,小吃夜宵,30分钟,起送 ¥20,配送 ¥2.5,22.753733,113.332094,"00:00-01:20,07:00-23:59",99,80,商圈4,饿了吗,众包,战团1,933
7293483,广东省,佛山市,2209,4.4,93,23,月售274,人均 ¥18,40.82678025117587,快餐,30分钟,起送 ¥0,配送 ¥3,23.334637,113.10668,"00:00-01:00,08:00-23:59",100,63,商圈4,糯米,专送KA,战团2,93
4735244,黑龙江省,齐齐哈尔市,2210,3.3,89,69,月售301,人均 ¥12,104.46730554671676,快餐,30分钟,起送 ¥10,配送 ¥3,48.039487,126.248329,05:00-21:00,106,74,商圈3,美团,极速达,战团4,89
8245337,北京市,北京市,2211,0.0,0,0,月售0,nan,84.41313848037902,浪漫鲜花,2小时,起送 ¥100,配送 ¥15,40.29076,116.870422,09:30-21:30,99,65,商圈1,饿了吗,专送KA,战团2,0
9407666,广东省,佛山市,2212,0.0,3,2,月售1,人均 ¥18,87.96454866351311,甜点饮品,50分钟,起送 ¥15,配送 ¥1,23.060711,113.15704,12:00-13:00,104,60,商圈1,美团,专送KA,战团2,3
6726996,广东省,广州市,2213,0.0,28,22,月售0,nan,97.05799100905645,生鲜果蔬,38分钟,起送 ¥20,夜间配送 ¥6,23.040055,113.358113,08:30-19:00,113,90,商圈7,饿了吗,极速达,战团1,28
7632909,江苏省,苏州市,2214,0.0,53,20,月售0,nan,86.68764880007674,小吃夜宵,30分钟,起送 ¥15,配送 ¥0.5,31.760776,120.758235,09:00-10:00,101,57,商圈2,美团,众包,战团1,53
2656726,河南省,平顶山市,2215,4.4,1257,1087,月售458,人均 ¥16,,特色菜系,30分钟,起送 ¥20,配送 ¥2,33.326934,113.538528,"00:00-01:59,08:30-23:59",109,85,商圈4,美团,专送,战团2,1257
234291,辽宁省,鞍山市,2216,4.7,3333,1514,月售1853,人均 ¥24,105.38003216729133,快餐,30分钟,起送 ¥20,配送 ¥4,40.853539000000005,122.752782,08:00-21:00,96,73,商圈4,美团,众包,战团2,3333
3114249,江苏省,常州市,2217,0.0,2,2,月售0,nan,92.8509720072006,浪漫鲜花,2小时,起送 ¥0,免配送费,31.645388,120.030679,07:00-23:59,105,76,商圈3,美团,众包平台,战团1,2
8689214,江苏省,常州市,2218,0.0,2,2,月售3,nan,85.43556905537426,网红小吃,45分钟,起送 ¥20,免配送费,31.842575,119.978192,09:45-22:00,91,78,商圈7,饿了吗,极速达,战团2,2
6460620,陕西省,宝鸡市,2219,0.0,13,1,月售17,nan,106.30745999582606,送药上门,45分钟,起送 ¥20,免配送费,34.217095,107.63018999999998,08:00-21:00,104,85,商圈4,美团,众包平台,战团3,13
6729042,黑龙江省,齐齐哈尔市,2220,0.0,31,25,月售33,nan,105.71445524189116,快餐,50分钟,起送 ¥15,配送 ¥4,48.198637,124.604266,09:00-20:00,100,60,商圈2,饿了吗,众包平台,战团1,31
8535473,浙江省,衢州市,2221,3.6,109,58,月售500+,人均 ¥32,31.14760443268863,小吃夜宵,40分钟,起送 ¥20,配送 ¥1.5,28.857961,118.617564,"10:30-13:00,16:30-19:30",113,54,商圈4,美团,极速达,战团2,109
8495284,广东省,东莞市,2222,0.0,116,75,月售0,nan,110.16328583457913,小吃夜宵,30分钟,起送 ¥20,配送 ¥2.5,23.205857,113.95495,10:15-21:00,106,72,商圈3,饿了吗,众包,战团2,116
4857444,广东省,云浮市,2223,0.0,50,3,月售86,nan,78.10763139160032,小吃夜宵,30分钟,起送 ¥10,配送 ¥3,23.23833,111.53446,10:30-20:00,110,68,商圈4,饿了吗,极速达,战团5,50
8682980,安徽省,芜湖市,2224,4.6,57,50,月售600+,nan,,送药上门,30分钟,起送 ¥18,免配送费,31.259078,118.554242,07:40-21:25,111,59,商圈4,美团,众包平台,战团2,57
9660478,安徽省,亳州市,2225,0.0,4,4,月售33,nan,93.74116217980189,特色菜系,30分钟,起送 ¥10,配送 ¥4,33.259511,116.577031,06:00-23:59,103,72,商圈1,美团,专送KA,战团2,4
8968059,辽宁省,大连市,2226,4.8,423,308,月售848,人均 ¥13,64.81395234095409,特色菜系,30分钟,起送 ¥15,配送 ¥1,38.918338,121.652301,09:00-23:59,83,82,商圈4,饿了吗,极速达,战团2,423
8342515,广东省,肇庆市,2227,4.7,5,3,月售200+,nan,78.65122489054039,超市便利,35分钟,起送 ¥20,免配送费,22.996713,112.563211,"00:00-03:00,08:01-23:59",90,77,商圈4,美团,众包平台,战团1,5
9344085,广东省,佛山市,2228,4.1,239,138,月售238,人均 ¥15,84.08848391390472,网红小吃,30分钟,起送 ¥15,配送 ¥2,23.048904,113.134713,11:00-23:00,112,72,商圈4,饿了吗,骑手特快,战团4,239
7214301,河北省,张家口市,2229,4.8,218,63,月售172,人均 ¥18,133.10070006502377,特色菜系,30分钟,起送 ¥15,配送 ¥4,41.14546,114.71456,10:00-23:55,82,66,商圈4,美团,众包平台,战团1,218
7063953,广东省,佛山市,2230,0.0,83,75,月售53,人均 ¥22,96.21242668709358,甜点饮品,30分钟,起送 ¥20,配送 ¥3,22.879524,113.082581,10:30-18:30,99,68,商圈2,饿了吗,专送KA,战团4,83
4623966,江苏省,苏州市,2231,3.7,408,311,月售34,人均 ¥26,87.84832480667326,网红小吃,52分钟,起送 ¥20,配送 ¥5,31.391828000000004,121.447182,10:10-22:59,105,77,商圈4,美团,专送KA,战团3,408
9750275,陕西省,宝鸡市,2232,4.1,60,34,月售446,人均 ¥15,117.44299644707027,特色菜系,30分钟,起送 ¥10,配送 ¥3,34.446272,107.629731,07:00-23:59,103,75,商圈1,糯米,骑手特快,战团1,60
4072408,河北省,保定市,2233,4.8,219,87,月售336,人均 ¥23,98.5074953583919,快餐,30分钟,起送 ¥20,免配送费,39.481474,116.009821,10:10-23:30,115,80,商圈1,饿了吗,众包平台,战团2,219
1895931,广东省,江门市,2234,4.5,2104,644,月售1130,人均 ¥37,60.363995877690755,网红小吃,28分钟,起送 ¥0,配送 ¥5,22.851953,113.047119,"00:00-04:45,05:00-10:15,10:30-23:59",95,87,商圈1,饿了吗,众包,战团3,2104
8515889,广东省,广州市,2235,0.0,2,1,月售17,nan,55.08592364683369,超市便利,70分钟,起送 ¥20,配送 ¥4,23.124976,113.23982,12:00-21:00,113,86,商圈3,饿了吗,专送KA,战团4,2
9773085,广东省,广州市,2236,4.1,2,0,月售193,人均 ¥44,47.439602715155516,小吃夜宵,30分钟,起送 ¥15,配送 ¥3,22.797753,113.399745,"00:00-02:00,11:00-23:59",96,69,商圈4,美团,专送KA,战团1,2
4699758,甘肃省,白银市,2237,4.1,82,1,月售300+,nan,87.57180195213755,小吃夜宵,35分钟,起送 ¥20,配送 ¥1,36.768901,104.77769,10:30-23:00,89,77,商圈4,美团,专送,战团2,82
7645478,湖南省,长沙市,2238,4.6,1984,193,月售1819,人均 ¥12,110.17074680299507,快餐,34分钟,起送 ¥15,免配送费,28.141304,113.632652,07:00-23:20,98,73,商圈2,美团,众包平台,战团1,1984
9802248,江苏省,徐州市,2239,4.5,69,63,月售614,人均 ¥48,109.49741267415347,网红小吃,30分钟,起送 ¥20,配送 ¥4,34.252837,117.247175,10:00-20:30,99,69,商圈4,美团,众包平台,战团1,69
7907133,湖北省,武汉市,2240,0.0,0,0,月售66,nan,92.35546036637624,送药上门,40分钟,起送 ¥20,免配送费,30.548494,114.268197,08:00-20:45,103,73,商圈4,美团,众包平台,战团3,0
8247483,广东省,广州市,2241,5.0,62,58,月售200+,nan,110.6045334379528,浪漫鲜花,45分钟,起送 ¥0,配送 ¥12,23.150105,113.200268,00:00-23:59,87,70,商圈2,美团,极速达,战团2,62
9697971,湖北省,宜昌市,2242,4.5,60,41,月售845,人均 ¥28,47.4950061921891,快餐,30分钟,起送 ¥20,夜间配送 ¥3,30.689962,111.300997,"00:00-05:41,10:00-23:59",94,72,商圈2,美团,众包平台,战团2,60
4507649,广东省,汕头市,2243,0.0,75,41,nan,nan,114.84365279387583,甜点饮品,65分钟,起送 ¥15,配送 ¥3,23.299082,116.575017,14:30-23:00,103,69,商圈7,糯米,众包平台,战团4,75
9777190,山东省,临沂市,2244,5.0,24,0,月售100+,nan,109.46381640823087,甜点饮品,53分钟,起送 ¥15,配送 ¥2.5,35.050599,118.343779,10:00-22:30,92,64,商圈1,饿了吗,骑手特快,战团3,24
5181870,辽宁省,丹东市,2245,4.7,3313,2596,月售2683,人均 ¥13,75.19520978582155,快餐,30分钟,起送 ¥12,免配送费,40.458847,124.077964,09:30-23:59,92,65,商圈7,饿了吗,众包平台,战团1,3313
1916397,河北省,张家口市,2246,4.7,875,402,月售956,人均 ¥18,99.8024167396168,快餐,30分钟,起送 ¥20,配送 ¥1,40.824797,114.876929,"09:40-14:15,16:35-21:15",92,75,商圈8,美团,众包平台,战团1,875
8889513,江苏省,连云港市,2247,4.5,105,81,月售518,人均 ¥14,87.87601941299195,快餐,30分钟,起送 ¥15,免配送费,34.529216,118.78166,10:00-21:30,91,67,商圈2,美团,极速达,战团1,105
8387661,广东省,佛山市,2248,0.0,62,32,月售300+,nan,70.81255977599436,生鲜果蔬,46分钟,起送 ¥20,配送 ¥4.5,23.092461,113.205245,08:00-19:00,101,84,商圈4,糯米,专送,战团3,62
7643947,江苏省,无锡市,2249,4.8,20,15,月售12,nan,124.60662216544114,快餐,40分钟,起送 ¥20,配送 ¥2.5,31.695296000000003,120.098069,08:10-22:00,97,70,商圈1,饿了吗,众包平台,战团1,20
4090095,广东省,中山市,2250,0.0,1,1,月售2,nan,78.9049400144946,未知,2小时,起送 ¥0,免配送费,22.623262,113.445774,00:00-23:59,117,74,商圈2,糯米,众包平台,战团2,1
266609,广东省,广州市,2251,0.0,1,0,月售0,人均 ¥20,79.96985188386896,网红小吃,44分钟,起送 ¥18,配送 ¥0.5,23.261603,112.965725,"07:00-08:00,16:00-17:00",96,80,商圈3,糯米,骑手特快,战团4,1
9431348,天津市,天津市,2252,4.7,75,61,月售300+,人均 ¥24,50.4246665950141,特色菜系,55分钟,起送 ¥30,配送 ¥15,39.619672,117.255408,09:30-22:30,113,69,商圈3,饿了吗,极速达,战团2,75
5740305,安徽省,合肥市,2253,4.8,90,46,月售2083,人均 ¥10,104.95670727094074,特色菜系,55分钟,起送 ¥10,免配送费,31.649523,117.92963799999998,09:30-23:00,106,78,商圈5,美团,骑手特快,战团1,90
8123247,河北省,石家庄市,2254,0.0,3,0,月售0,nan,114.57199973088315,生鲜果蔬,30分钟,起送 ¥20,配送 ¥2,38.077419,114.465952,09:00-23:20,118,80,商圈4,美团,众包,战团5,3
9978690,江苏省,徐州市,2255,4.6,9,7,月售60,nan,,网红小吃,30分钟,起送 ¥20,免配送费,34.26432,117.18601,10:00-20:40,103,53,商圈2,饿了吗,众包平台,战团4,9
6226349,广东省,广州市,2256,0.0,85,81,月售75,人均 ¥22,120.46361421933715,小吃夜宵,30分钟,起送 ¥18,免配送费,23.16165,113.268647,10:00-23:01,107,81,商圈3,美团,众包,战团1,85
2434898,辽宁省,大连市,2257,4.8,290,157,月售954,人均 ¥22,79.68540697786364,快餐,37分钟,起送 ¥20,配送 ¥2,38.932121,121.635803,"00:00-08:00,08:00-23:59",114,87,商圈4,美团,极速达,战团1,290
1055922,广东省,广州市,2258,4.5,1294,211,月售1962,人均 ¥20,58.5141016163166,快餐,30分钟,起送 ¥20,配送 ¥2,23.094494,113.327316,"00:00-02:30,09:00-23:59",99,54,商圈4,饿了吗,专送KA,战团1,1294
7470451,湖北省,黄冈市,2259,0.0,6,3,月售11,nan,77.83853504534174,小吃夜宵,44分钟,起送 ¥20,配送 ¥4,31.273007,114.616044,08:00-20:00,115,69,商圈7,饿了吗,众包平台,战团5,6
8790693,四川省,乐山市,2260,0.0,14,11,月售5,nan,106.3539983540468,快餐,65分钟,起送 ¥28,配送 ¥15,29.558427,103.746646,10:00-23:30,117,70,商圈2,糯米,众包,战团2,14
6779002,北京市,北京市,2261,4.7,146,64,月售500+,nan,106.9212890784572,浪漫鲜花,2.5小时,起送 ¥0,免配送费,39.821084,116.600475,00:00-23:59,88,70,商圈3,饿了吗,骑手特快,战团4,146
2652559,山西省,临汾市,2262,4.6,593,382,月售1168,人均 ¥19,80.47836962597492,小吃夜宵,50分钟,起送 ¥35,免配送费,35.621586,111.371879,"10:00-15:00,17:00-21:00",96,71,商圈3,美团,极速达,战团1,593
3448282,北京市,北京市,2263,5.0,96,2,月售100+,人均 ¥65,108.95513351281072,甜点饮品,70分钟,起送 ¥100,配送 ¥25,40.06538,116.733448,07:45-18:00,103,69,商圈4,美团,众包平台,战团2,96
6789741,江苏省,常州市,2264,4.9,91,43,月售400+,nan,49.968374471661186,送药上门,30分钟,起送 ¥20,免配送费,31.638027,119.936727,07:10-21:15,86,70,商圈6,美团,专送,战团1,91
973013,湖北省,荆州市,2265,4.2,3150,2288,月售3140,人均 ¥30,110.92283632769355,网红小吃,2小时,起送 ¥78,配送 ¥45,29.371726,113.15081,"00:00-03:40,16:30-23:59",80,78,商圈1,饿了吗,众包平台,战团1,3150
3114587,新疆维吾尔自治区,乌鲁木齐市,2266,5.0,92,0,月售58,nan,117.88121997392005,浪漫鲜花,2小时,起送 ¥0,免配送费,43.711663,87.51453000000001,07:00-23:59,92,64,商圈3,糯米,众包平台,战团3,92
3753172,湖北省,荆门市,2267,0.0,40,21,nan,nan,,快餐,60分钟,起送 ¥20,配送 ¥4,31.13932,112.541295,"00:00-03:00,07:00-23:59",105,90,商圈3,饿了吗,众包平台,战团1,40
8578233,贵州省,黔东南苗族侗族自治州,2268,4.8,134,68,月售508,人均 ¥33,93.68754250923176,特色菜系,30分钟,起送 ¥15,配送 ¥4,26.583482,107.986377,07:30-23:00,92,78,商圈5,饿了吗,众包平台,战团1,134
6267589,山东省,聊城市,2269,5.0,188,136,月售400+,人均 ¥80,62.43976889918101,快餐,40分钟,起送 ¥70,配送 ¥5,36.385484000000005,116.040837,"00:00-02:30,10:00-23:59",101,85,商圈4,饿了吗,骑手特快,战团3,188
3334147,福建省,福州市,2270,4.8,364,93,月售100+,nan,62.23893665234706,小吃夜宵,30分钟,起送 ¥20,夜间配送 ¥4,26.096038,119.219297,07:30-21:30,107,65,商圈3,美团,极速达,战团5,364
9311443,江苏省,徐州市,2271,0.0,31,3,月售45,nan,83.15725750552659,快餐,44分钟,起送 ¥15,免配送费,34.826156,116.965526,00:00-23:59,103,73,商圈4,饿了吗,极速达,战团2,31
7730925,广东省,广州市,2272,0.0,6,6,月售0,nan,85.53433056160655,未知,2小时,起送 ¥48,免配送费,23.042924,113.373908,10:00-21:00,114,69,商圈2,饿了吗,专送KA,战团5,6
5547840,江苏省,常州市,2273,4.1,53,37,月售50,人均 ¥28,87.01784302899934,快餐,40分钟,起送 ¥20,配送 ¥6.5,31.94327,119.956733,"00:00-02:00,10:00-23:59",92,76,商圈1,饿了吗,专送KA,战团1,53
2126284,贵州省,遵义市,2274,0.0,123,93,nan,nan,,快餐,70分钟,起送 ¥20,配送 ¥2,27.680718,106.874756,09:00-18:30,94,78,商圈4,饿了吗,骑手特快,战团1,123
9889288,辽宁省,大连市,2275,5.0,6,1,月售30,nan,95.74414382263461,快餐,40分钟,起送 ¥15,配送 ¥5.5,39.022963,121.574018,12:00-21:00,107,63,商圈8,美团,骑手特快,战团3,6
6777671,广东省,佛山市,2276,4.6,1852,787,月售2382,人均 ¥21,71.32624780708814,小吃夜宵,30分钟,起送 ¥20,免配送费,22.777901,113.16191200000002,09:40-22:30,95,61,商圈5,美团,专送KA,战团3,1852
8431575,安徽省,宿州市,2277,4.4,421,261,月售2058,人均 ¥16,,特色菜系,30分钟,起送 ¥15,配送 ¥4,33.635126,116.976423,10:00-23:59,106,64,商圈1,饿了吗,专送,战团5,421
2766657,辽宁省,鞍山市,2278,4.7,749,565,月售305,人均 ¥21,85.00988069146719,特色菜系,30分钟,起送 ¥20,免配送费,40.996256,122.91174,09:00-20:00,97,86,商圈3,美团,骑手特快,战团2,749
4845688,湖南省,岳阳市,2279,4.9,377,251,月售634,nan,99.26630876493373,快餐,30分钟,起送 ¥15,免配送费,29.527053,112.567123,09:05-21:45,92,69,商圈3,饿了吗,众包平台,战团1,377
9406478,广东省,佛山市,2280,0.0,1,1,月售6,nan,,快餐,60分钟,起送 ¥80,配送 ¥10,22.99918,113.089543,00:00-23:59,109,70,商圈8,糯米,极速达,战团3,1
8175389,辽宁省,大连市,2281,0.0,17,15,月售100+,nan,91.93645444580778,生鲜果蔬,44分钟,起送 ¥20,配送 ¥2.5,38.961491,121.704533,08:00-20:00,109,44,商圈8,美团,专送KA,战团1,17
3412308,新疆维吾尔自治区,巴音郭楞蒙古自治州,2282,4.7,1588,1059,月售233,人均 ¥22,119.61191383648722,快餐,40分钟,起送 ¥10,配送 ¥1,41.705921,86.230659,11:00-23:59,91,74,商圈7,美团,众包,战团3,1588
3702879,湖北省,武汉市,2283,0.0,308,72,月售0,nan,72.36498051046543,浪漫鲜花,2小时,起送 ¥0,免配送费,30.535158000000003,114.48168,00:00-23:59,105,84,商圈4,饿了吗,骑手特快,战团5,308
5828362,贵州省,黔南布依族苗族自治州,2284,4.5,424,280,月售542,人均 ¥13,,小吃夜宵,30分钟,起送 ¥10,配送 ¥4,26.261928,107.517646,07:00-19:10,110,60,商圈1,美团,极速达,战团1,424
1880305,辽宁省,阜新市,2285,4.8,441,429,月售138,nan,100.27563146400864,网红小吃,36分钟,起送 ¥20,配送 ¥2,42.010299,121.662167,07:50-16:30,105,68,商圈5,美团,专送,战团2,441
6752119,湖南省,岳阳市,2286,4.8,199,132,月售381,人均 ¥17,120.23521013870496,快餐,35分钟,起送 ¥15,免配送费,28.799967,113.08751200000002,"00:00-03:59,09:00-23:59",80,60,商圈5,美团,极速达,战团3,199
5806447,广东省,佛山市,2287,0.0,0,0,月售0,人均 ¥7,111.07781093632784,甜点饮品,44分钟,起送 ¥25,配送 ¥1,22.821195,113.421821,10:30-22:00,81,82,商圈4,饿了吗,骑手特快,战团3,0
7798196,新疆维吾尔自治区,巴音郭楞蒙古自治州,2288,4.5,88,56,月售395,人均 ¥16,68.07304025602647,快餐,35分钟,起送 ¥15,免配送费,41.336598,86.25920699999999,11:30-22:30,86,50,商圈4,美团,骑手特快,战团1,88
5053955,山东省,临沂市,2289,0.0,4,3,月售0,nan,76.67557803453869,浪漫鲜花,2小时,起送 ¥0,免配送费,35.425318,117.699798,09:00-18:00,94,67,商圈4,饿了吗,极速达,战团1,4
9467747,江苏省,徐州市,2290,0.0,18,9,月售3,nan,54.272130086627904,快餐,45分钟,起送 ¥15,免配送费,34.731874,116.933666,"00:00-01:30,12:30-23:59",93,90,商圈4,糯米,众包平台,战团1,18
9356107,贵州省,安顺市,2291,0.0,0,0,月售9,人均 ¥282,113.94151518286002,浪漫鲜花,70分钟,起送 ¥0,免配送费,26.321534000000003,105.90898,08:00-22:00,87,82,商圈1,糯米,极速达,战团1,0
7477663,广东省,广州市,2292,4.5,349,157,月售979,人均 ¥24,93.69550319928639,特色菜系,30分钟,起送 ¥15,免配送费,23.201662,113.242942,"00:00-02:00,11:00-23:59",96,81,商圈3,美团,众包平台,战团2,349
1391821,四川省,广安市,2293,3.8,658,197,月售745,人均 ¥20,46.12529247603283,快餐,30分钟,起送 ¥10,配送 ¥3.8,30.342148,106.29413999999998,09:00-21:00,110,68,商圈4,美团,众包平台,战团2,658
6523490,山东省,青岛市,2294,5.0,96,18,月售192,人均 ¥19,101.67944878332959,小吃夜宵,30分钟,起送 ¥20,配送 ¥4,35.885371,120.042992,09:00-21:25,113,73,商圈2,饿了吗,专送KA,战团3,96
6215991,江苏省,苏州市,2295,0.0,18,5,月售42,nan,115.03444211950787,超市便利,45分钟,起送 ¥20,配送 ¥5.5,31.343158000000003,120.576264,07:30-21:00,95,73,商圈3,饿了吗,专送,战团2,18
4313805,山东省,青岛市,2296,5.0,78,58,月售188,人均 ¥58,62.37534941576782,网红小吃,50分钟,起送 ¥40,免配送费,36.27169,120.64101,00:00-23:59,104,71,商圈2,美团,骑手特快,战团1,78
1587675,河南省,郑州市,2297,0.0,282,199,nan,nan,85.75668149431444,网红小吃,70分钟,起送 ¥15,配送 ¥2,34.675161,113.698066,05:30-13:00,97,74,商圈2,美团,众包,战团1,282
76128,山西省,临汾市,2298,4.5,16344,3302,月售473,人均 ¥10,92.11929837352527,网红小吃,40分钟,起送 ¥20,配送 ¥4,36.078607,111.503411,07:00-22:00,103,74,商圈3,饿了吗,众包平台,战团3,16344
4145356,云南省,大理白族自治州,2299,4.5,322,82,月售215,nan,81.9352829096006,特色菜系,30分钟,起送 ¥10,配送 ¥3,25.230293,100.307524,08:30-22:00,100,77,商圈2,美团,众包,战团4,322
9522004,广东省,佛山市,2300,0.0,0,0,月售3,nan,96.21927607175164,超市便利,45分钟,起送 ¥68,配送 ¥5,22.751969,113.329215,09:00-21:00,111,72,商圈4,美团,众包平台,战团2,0
8085658,江苏省,苏州市,2301,0.0,0,0,月售0,nan,118.01693375908533,快餐,40分钟,起送 ¥20,夜间配送 ¥4.5,31.256648,120.40786,10:00-21:00,104,66,商圈8,美团,专送,战团1,0
9342374,广东省,佛山市,2302,4.1,94,84,月售238,人均 ¥19,75.8523912589345,特色菜系,30分钟,起送 ¥15,配送 ¥2.5,23.025213,113.158983,10:30-22:00,83,72,商圈4,美团,骑手特快,战团4,94
9161668,广东省,佛山市,2303,4.3,1200,195,月售3537,人均 ¥29,97.81736061346926,快餐,33分钟,起送 ¥20,免配送费,22.763323,113.288025,"00:00-03:00,17:30-23:59",79,71,商圈1,美团,众包,战团3,1200
3644387,内蒙古自治区,巴彦淖尔市,2304,0.0,40,32,月售14,nan,83.42327784287203,快餐,44分钟,起送 ¥8,配送 ¥4,40.873438,107.152122,08:30-21:30,101,72,商圈4,饿了吗,专送KA,战团5,40
9145379,陕西省,宝鸡市,2305,3.9,52,25,月售113,nan,66.72953086379714,快餐,35分钟,起送 ¥15,配送 ¥3,34.359437,107.255364,10:30-22:30,101,58,商圈3,美团,专送KA,战团1,52
6729713,四川省,广元市,2306,4.2,550,463,月售283,人均 ¥22,107.46530967212354,快餐,30分钟,起送 ¥15,配送 ¥3,32.033411,105.467995,"00:00-02:00,08:00-23:59",105,66,商圈1,糯米,众包平台,战团3,550
7292907,安徽省,黄山市,2307,0.0,1,1,月售1,nan,77.73032997801094,快餐,39分钟,起送 ¥15,配送 ¥5,30.079628000000003,118.191919,10:00-18:00,100,43,商圈2,美团,众包平台,战团2,1
352603,吉林省,延边朝鲜族自治州,2308,4.8,1262,250,月售1485,人均 ¥38,106.58556010558718,特色菜系,40分钟,起送 ¥0,配送 ¥9,42.895579,129.509547,"00:00-01:59,06:00-23:59",100,81,商圈8,饿了吗,骑手特快,战团3,1262
7335455,安徽省,亳州市,2309,0.0,49,32,月售51,nan,92.110604510995,超市便利,30分钟,起送 ¥15,配送 ¥4,33.72742,115.758797,06:00-22:00,101,62,商圈3,美团,极速达,战团1,49
9857990,江苏省,徐州市,2310,4.9,706,248,月售2484,人均 ¥19,74.15350001183923,快餐,30分钟,起送 ¥15,免配送费,34.245983,117.245985,08:24-23:58,103,72,商圈5,饿了吗,众包,战团1,706
9052039,安徽省,宿州市,2311,4.3,10,4,月售194,人均 ¥13,78.9289672276347,小吃夜宵,40分钟,起送 ¥13,配送 ¥4,34.182081,116.94748,08:30-23:50,98,66,商圈4,美团,专送KA,战团2,10
5341276,浙江省,丽水市,2312,4.9,91,17,月售39,nan,,快餐,30分钟,起送 ¥10,配送 ¥4,28.072307,119.133529,10:00-22:40,89,69,商圈4,美团,专送KA,战团4,91
9676348,辽宁省,大连市,2313,0.0,0,0,月售2,人均 ¥333,94.76613211646051,甜蜜蛋糕,70分钟,起送 ¥0,免配送费,39.112108,121.833577,00:00-23:59,121,66,商圈4,美团,骑手特快,战团2,0
2725116,云南省,昆明市,2314,0.0,3,1,nan,nan,112.36869576246733,未知,70分钟,起送 ¥30,配送 ¥18.5,25.088084,102.73781,10:00-21:00,102,63,商圈4,美团,骑手特快,战团3,3
9438232,辽宁省,丹东市,2315,4.6,6,1,月售58,人均 ¥30,96.81749737359777,快餐,35分钟,起送 ¥15,配送 ¥4,40.534809,124.047393,09:00-20:00,101,86,商圈2,美团,专送KA,战团3,6
1735096,内蒙古自治区,巴彦淖尔市,2316,3.8,894,368,月售138,nan,98.8176266449559,快餐,40分钟,起送 ¥15,配送 ¥2,40.888087,107.14768,"06:30-13:00,17:00-20:30",103,71,商圈8,美团,众包平台,战团3,894
9700183,贵州省,安顺市,2317,5.0,1,1,月售65,nan,117.13993822416045,送药上门,30分钟,起送 ¥20,配送 ¥4,26.231152,105.917673,"00:00-01:00,08:00-23:00,23:00-23:59",86,55,商圈4,饿了吗,众包,战团2,1
5726365,河北省,石家庄市,2318,0.0,3,2,月售1,人均 ¥56,95.52164176842209,甜蜜蛋糕,45分钟,起送 ¥50,配送 ¥3,37.925007,114.579624,08:00-18:30,107,73,商圈4,美团,众包,战团5,3
9408851,浙江省,温州市,2319,5.0,80,24,月售240,人均 ¥19,91.31458456609214,快餐,30分钟,起送 ¥20,免配送费,28.019986,120.806465,09:59-21:30,83,61,商圈4,糯米,专送,战团1,80
7843898,河北省,廊坊市,2320,0.0,9,4,月售0,nan,83.68540072651172,特色菜系,41分钟,起送 ¥20,配送 ¥3.5,39.974779,116.782581,10:00-21:50,90,63,商圈3,饿了吗,极速达,战团4,9
6858595,山东省,临沂市,2321,5.0,840,595,月售1414,人均 ¥17,110.91417450585972,快餐,30分钟,起送 ¥15,配送 ¥0.5,35.117409,118.29718,10:00-22:10,116,74,商圈3,美团,众包平台,战团5,840
9389917,浙江省,丽水市,2322,0.0,8,2,月售32,nan,101.33945415701034,快餐,30分钟,起送 ¥10,配送 ¥3,28.455244,119.490779,07:00-23:59,103,77,商圈4,美团,众包,战团2,8
8306235,湖北省,宜昌市,2323,0.0,5,0,月售30,nan,83.55456059270027,送药上门,40分钟,起送 ¥20,免配送费,30.841527000000003,111.336333,08:00-20:30,100,72,商圈4,饿了吗,众包平台,战团4,5
5331145,吉林省,延边朝鲜族自治州,2324,5.0,359,242,月售457,nan,117.67211396690215,超市便利,30分钟,起送 ¥20,免配送费,42.767795,129.421698,08:00-21:00,86,78,商圈2,美团,专送,战团5,359
